id,title,budget,revenue,runtime,release_year,genres,original_language,popularity,vote_average,vote_count,status,primary_genre,has_budget,has_revenue,roi,log_budget,log_popularity,log_vote_count
158852,Tomorrowland,190000000,209154322,130.0,2015.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,130.311355,6.2,2846,Released,Adventure,1,1,1.1008122210526317,19.06253463538792,4.877571258909897,7.954021087278037
177572,Big Hero 6,165000000,652105443,102.0,2014.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",en,203.73459,7.8,6135,Released,Adventure,1,1,3.9521542,18.92145603792546,5.321714457385551,8.721928343047091
82690,Wreck-It Ralph,165000000,471222889,108.0,2012.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",en,62.341073,7.1,4570,Released,Family,1,1,2.855896296969697,18.92145603792546,4.14853398128908,8.427487278331744
5255,The Polar Express,165000000,305875730,100.0,2004.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,47.323228,6.4,1474,Released,Adventure,1,1,1.853792303030303,18.92145603792546,3.8779123560309907,7.29641326877392
47933,Independence Day: Resurgence,165000000,389681935,120.0,2016.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,48.775723,4.9,2491,Released,Action,1,1,2.3617086969696968,18.92145603792546,3.9075273752089066,7.820840879907344
10191,How to Train Your Dragon,165000000,494878759,98.0,2010.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,67.263269,7.5,4227,Released,Fantasy,1,1,2.999265206060606,18.92145603792546,4.223371832750837,8.349484346990128
296,Terminator 3: Rise of the Machines,200000000,435000000,109.0,2003.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,69.405188,5.9,2143,Released,Action,1,1,2.175,19.11382792951231,4.254266953630606,7.670428522190693
118340,Guardians of the Galaxy,170000000,773328629,121.0,2014.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",en,481.098624,7.9,9742,Released,Action,1,1,4.548991935294118,18.951309000896888,6.178148707227873,9.184304357425342
157336,Interstellar,165000000,675120017,169.0,2014.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,724.247784,8.1,10867,Released,Adventure,1,1,4.0916364666666665,18.92145603792546,6.586513367498741,9.293577970546238
27205,Inception,160000000,825532764,148.0,2010.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]",en,167.58371,8.1,13752,Released,Action,1,1,5.159579775,18.8906843794481,5.127432421682736,9.529012261114708
315011,Shin Godzilla,15000000,77000000,120.0,2016.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",ja,9.476999,6.5,143,Released,Action,1,1,5.133333333333334,16.52356082573315,2.3491822829236533,4.969813299576001
49051,The Hobbit: An Unexpected Journey,250000000,1021103568,169.0,2012.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",en,108.849621,7.0,8297,Released,Adventure,1,1,4.084414272,19.33697147982652,4.699112348665359,9.023769800892813
9799,The Fast and the Furious,38000000,207283925,106.0,2001.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",en,6.909942,6.6,3428,Released,Action,1,1,5.454840131578948,17.453096744006448,2.068120449262161,8.14002395246292
4922,The Curious Case of Benjamin Button,150000000,333932083,166.0,2008.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",en,60.269279,7.3,3292,Released,Fantasy,1,1,2.2262138866666668,18.826145858727198,4.11527855908223,8.099554282376364
49538,X-Men: First Class,160000000,353624124,132.0,2011.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",en,3.195174,7.1,5181,Released,Action,1,1,2.210150775,18.8906843794481,1.4339348170089237,8.552946361122055
131634,The Hunger Games: Mockingjay - Part 2,160000000,653428261,137.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,127.284427,6.6,3984,Released,Action,1,1,4.08392663125,18.8906843794481,4.854249884675382,8.290292591224315
27022,The Sorcerer's Apprentice,150000000,215283742,109.0,2010.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,35.580815,5.8,1470,Released,Fantasy,1,1,1.435224946666667,18.826145858727198,3.599523922648916,7.293697720601438
503,Poseidon,160000000,181674817,99.0,2006.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,21.133748,5.5,583,Released,Adventure,1,1,1.13546760625,18.8906843794481,3.0971035025785407,6.369900982828227
241259,Alice Through the Looking Glass,170000000,299370084,113.0,2016.0,"[{""id"": 14, ""name"": ""Fantasy""}]",en,56.268916,6.5,1725,Released,Fantasy,1,1,1.7610004941176471,18.951309000896888,4.047757998341177,7.453561871643373
810,Shrek the Third,160000000,798958165,93.0,2007.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,42.986467,6.0,2278,Released,Fantasy,1,1,4.99348853125,18.8906843794481,3.783882018427649,7.731492029245684
68735,Warcraft,160000000,433677183,123.0,2016.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",en,63.148529,6.3,2268,Released,Action,1,1,2.71048239375,18.8906843794481,4.161201160167402,7.727094484779842
87101,Terminator Genisys,155000000,440603537,126.0,2015.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",en,202.042635,5.8,3631,Released,Science Fiction,1,1,2.842603464516129,18.858935681335133,5.313415981620244,8.197538739721184
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,415686217,113.0,2010.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,49.661984,6.2,1514,Released,Adventure,1,1,2.6818465612903224,18.858935681335133,3.9251758068544462,7.323170717943469
676,Pearl Harbor,140000000,449220945,183.0,2001.0,"[{""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",en,34.20669,6.6,1791,Released,History,1,1,3.208721035714286,18.757152987716434,3.5612361213637245,7.491087593534876
1858,Transformers,150000000,709709780,144.0,2007.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",en,25.468493,6.6,4040,Released,Adventure,1,1,4.7313985333333335,18.826145858727198,3.2759550822420254,8.304247465078474
1966,Alexander,155000000,167298192,175.0,2004.0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,39.019229,5.6,927,Released,War,1,1,1.0793431741935484,18.858935681335133,3.6893600636026913,6.833031732786201
675,Harry Potter and the Order of the Phoenix,150000000,938212738,138.0,2007.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",en,78.144395,7.4,5494,Released,Adventure,1,1,6.254751586666667,18.826145858727198,4.371273968911125,8.611593866837723
674,Harry Potter and the Goblet of Fire,150000000,895921036,157.0,2005.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",en,101.250416,7.5,5608,Released,Adventure,1,1,5.9728069066666665,18.826145858727198,4.6274248633742925,8.632127729508337
8960,Hancock,150000000,624029371,92.0,2008.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",en,56.758411,6.2,2961,Released,Fantasy,1,1,4.160195806666667,18.826145858727198,4.056268983818342,7.993619994827744
6479,I Am Legend,150000000,585349010,101.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,70.867401,6.9,4853,Released,Drama,1,1,3.902326733333333,18.826145858727198,4.274822768310819,8.487558386286548
118,Charlie and the Chocolate Factory,150000000,474968763,115.0,2005.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,53.905592,6.7,3624,Released,Adventure,1,1,3.16645842,18.826145858727198,4.005615201251816,8.195609567288775
2062,Ratatouille,150000000,623722818,111.0,2007.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,65.677399,7.5,4369,Released,Animation,1,1,4.15815212,18.826145858727198,4.199866049923233,8.382518288089635
272,Batman Begins,150000000,374218673,140.0,2005.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,115.040024,7.5,7359,Released,Action,1,1,2.4947911533333333,18.826145858727198,4.753935166078414,8.903815211722922
10527,Madagascar: Escape 2 Africa,150000000,603900354,89.0,2008.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",en,44.141021,6.2,1810,Released,Family,1,1,4.02600236,18.826145858727198,3.8097913896537543,7.501634457883413
18360,Night at the Museum: Battle of the Smithsonian,150000000,413106170,105.0,2009.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,81.781591,5.9,1971,Released,Adventure,1,1,2.754041133333333,18.826145858727198,4.416205705754157,7.586803535162581
2080,X-Men Origins: Wolverine,150000000,373062864,107.0,2009.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,5.954334,6.2,4021,Released,Adventure,1,1,2.48708576,18.826145858727198,1.9393650623431131,8.299534570332597
605,The Matrix Revolutions,150000000,424988211,129.0,2003.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,73.313918,6.4,3096,Released,Adventure,1,1,2.83325474,18.826145858727198,4.308298255850111,8.038189179973203
109445,Frozen,150000000,1274219009,102.0,2013.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",en,165.125366,7.3,5295,Released,Animation,1,1,8.494793393333333,18.826145858727198,5.112742720191253,8.574707097616844
604,The Matrix Reloaded,150000000,738599701,138.0,2003.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,70.78591,6.7,3443,Released,Adventure,1,1,4.923998006666666,18.826145858727198,4.27368821724236,8.144388865547622
76338,Thor: The Dark World,170000000,644571402,112.0,2013.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",en,99.499595,6.8,4755,Released,Action,1,1,3.791596482352941,18.951309000896888,4.610153697640264,8.467162257810672
76341,Mad Max: Fury Road,150000000,378858340,120.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,434.278564,7.2,9427,Released,Action,1,1,2.5257222666666665,18.826145858727198,6.075986203146313,9.151439264056021
13448,Angels & Demons,150000000,356613439,138.0,2009.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",en,67.447636,6.5,2129,Released,Thriller,1,1,2.3774229266666667,18.826145858727198,4.2260690149802915,7.6638772587034705
10195,Thor,150000000,449326618,115.0,2011.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",en,86.493424,6.6,6525,Released,Adventure,1,1,2.995510786666667,18.826145858727198,4.47156363625363,8.783549477153265
13053,Bolt,150000000,309979994,98.0,2008.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",en,41.845878,6.3,1750,Released,Animation,1,1,2.0665332933333334,18.826145858727198,3.7576094443839816,7.467942332285852
19585,G-Force,150000000,292817841,88.0,2009.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",en,26.710398,5.1,510,Released,Fantasy,1,1,1.95211894,18.826145858727198,3.3218077218175712,6.236369590203704
57165,Wrath of the Titans,150000000,301000000,99.0,2012.0,"[{""id"": 12, ""name"": ""Adventure""}]",en,44.927635,5.5,1431,Released,Adventure,1,1,2.006666666666667,18.826145858727198,3.827067005612018,7.266827347520591
62213,Dark Shadows,150000000,245527149,113.0,2012.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",en,50.306728,5.7,2320,Released,Comedy,1,1,1.63684766,18.826145858727198,3.9378218936747675,7.749753406274437
177677,Mission: Impossible - Rogue Nation,150000000,682330139,131.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",en,114.522237,7.1,3224,Released,Action,1,1,4.548867593333333,18.826145858727198,4.749463039569213,8.078688229229872
5559,Bee Movie,150000000,287594577,91.0,2007.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",en,29.332905,5.7,1171,Released,Family,1,1,1.91729718,18.826145858727198,3.412233096869919,7.066466970136958
49444,Kung Fu Panda 2,150000000,665692281,91.0,2011.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,51.247321,6.7,1880,Released,Animation,1,1,4.43794854,18.826145858727198,3.9559886168031566,7.53955882930103
10196,The Last Airbender,150000000,318502923,103.0,2010.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,33.769336,4.7,1151,Released,Action,1,1,2.12335282,18.826145858727198,3.548735848914787,7.049254841255837
956,Mission: Impossible III,150000000,397850012,126.0,2006.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,63.079003,6.5,2028,Released,Adventure,1,1,2.6523334133333334,18.826145858727198,4.160116743962412,7.615298339825815
117251,White House Down,150000000,205366737,131.0,2013.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,39.004588,6.4,1891,Released,Action,1,1,1.36911158,18.826145858727198,3.6889941475363943,7.545389749611823
50321,Mars Needs Moms,150000000,38992758,88.0,2011.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,12.362599,5.5,199,Released,Adventure,1,1,0.25995172,18.826145858727198,2.5924596851169834,5.298317366548036
11619,Flushed Away,149000000,64459316,85.0,2006.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,22.550135,6.0,874,Released,Adventure,1,1,0.4326128590604027,18.819456870621142,3.1591315529300728,6.774223886357614
266647,Pan,150000000,128388320,111.0,2015.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,48.03528,5.9,954,Released,Adventure,1,1,0.8559221333333333,18.826145858727198,3.8925400390349756,6.86171134048073
82703,Mr. Peabody & Sherman,145000000,272912430,92.0,2014.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",en,38.73494,6.7,843,Released,Animation,1,1,1.8821546896551724,18.7922443072814,3.6822309013872276,6.738152494595957
652,Troy,175000000,497409852,163.0,2004.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",en,66.803149,6.9,2759,Released,Adventure,1,1,2.842342011428572,18.980296537602072,4.216608639295523,7.9229859587111955
80321,Madagascar 3: Europe's Most Wanted,145000000,746921274,93.0,2012.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,44.989192,6.4,1808,Released,Animation,1,1,5.1511812,18.7922443072814,3.828406412360748,7.500529485395295
36669,Die Another Day,140000000,431971116,133.0,2002.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,54.159392,5.8,1092,Released,Adventure,1,1,3.085507971428572,18.757152987716434,4.010227030384295,6.996681488176539
43074,Ghostbusters,144000000,229147509,116.0,2016.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",en,66.21806,5.3,2142,Released,Action,1,1,1.5913021458333334,18.78532386448472,4.207941961422292,7.669961995473577
95,Armageddon,140000000,553799566,151.0,1998.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",en,58.485967,6.4,2482,Released,Action,1,1,3.9557111857142857,18.757152987716434,4.0857404359954,7.817222785508166
