id,title,budget,revenue,runtime,release_year,genres,original_language,popularity,vote_average,vote_count,status,primary_genre,has_budget,has_revenue,roi
49538,X-Men: First Class,160000000,353624124,132.0,2011.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",en,3.195174,7.1,5181,Released,Action,1,1,2.210150775
131634,The Hunger Games: Mockingjay - Part 2,160000000,653428261,137.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,127.284427,6.6,3984,Released,Action,1,1,4.08392663125
27022,The Sorcerer's Apprentice,150000000,215283742,109.0,2010.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,35.580815,5.8,1470,Released,Fantasy,1,1,1.4352249466666667
503,Poseidon,160000000,181674817,99.0,2006.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,21.133748,5.5,583,Released,Adventure,1,1,1.13546760625
241259,Alice Through the Looking Glass,170000000,299370084,113.0,2016.0,"[{""id"": 14, ""name"": ""Fantasy""}]",en,56.268916,6.5,1725,Released,Fantasy,1,1,1.7610004941176471
810,Shrek the Third,160000000,798958165,93.0,2007.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,42.986467,6.0,2278,Released,Fantasy,1,1,4.99348853125
68735,Warcraft,160000000,433677183,123.0,2016.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",en,63.148529,6.3,2268,Released,Action,1,1,2.71048239375
87101,Terminator Genisys,155000000,440603537,126.0,2015.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",en,202.042635,5.8,3631,Released,Science Fiction,1,1,2.842603464516129
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,415686217,113.0,2010.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,49.661984,6.2,1514,Released,Adventure,1,1,2.6818465612903224
676,Pearl Harbor,140000000,449220945,183.0,2001.0,"[{""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",en,34.20669,6.6,1791,Released,History,1,1,3.208721035714286
1858,Transformers,150000000,709709780,144.0,2007.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",en,25.468493,6.6,4040,Released,Adventure,1,1,4.7313985333333335
1966,Alexander,155000000,167298192,175.0,2004.0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,39.019229,5.6,927,Released,War,1,1,1.0793431741935484
675,Harry Potter and the Order of the Phoenix,150000000,938212738,138.0,2007.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",en,78.144395,7.4,5494,Released,Adventure,1,1,6.254751586666667
674,Harry Potter and the Goblet of Fire,150000000,895921036,157.0,2005.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",en,101.250416,7.5,5608,Released,Adventure,1,1,5.9728069066666665
8960,Hancock,150000000,624029371,92.0,2008.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",en,56.758411,6.2,2961,Released,Fantasy,1,1,4.160195806666667
6479,I Am Legend,150000000,585349010,101.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,70.867401,6.9,4853,Released,Drama,1,1,3.902326733333333
118,Charlie and the Chocolate Factory,150000000,474968763,115.0,2005.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,53.905592,6.7,3624,Released,Adventure,1,1,3.16645842
2062,Ratatouille,150000000,623722818,111.0,2007.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,65.677399,7.5,4369,Released,Animation,1,1,4.15815212
272,Batman Begins,150000000,374218673,140.0,2005.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,115.040024,7.5,7359,Released,Action,1,1,2.4947911533333333
10527,Madagascar: Escape 2 Africa,150000000,603900354,89.0,2008.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",en,44.141021,6.2,1810,Released,Family,1,1,4.02600236
18360,Night at the Museum: Battle of the Smithsonian,150000000,413106170,105.0,2009.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,81.781591,5.9,1971,Released,Adventure,1,1,2.7540411333333332
2080,X-Men Origins: Wolverine,150000000,373062864,107.0,2009.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,5.954334,6.2,4021,Released,Adventure,1,1,2.48708576
605,The Matrix Revolutions,150000000,424988211,129.0,2003.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,73.313918,6.4,3096,Released,Adventure,1,1,2.83325474
109445,Frozen,150000000,1274219009,102.0,2013.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",en,165.125366,7.3,5295,Released,Animation,1,1,8.494793393333333
604,The Matrix Reloaded,150000000,738599701,138.0,2003.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,70.78591,6.7,3443,Released,Adventure,1,1,4.923998006666666
76338,Thor: The Dark World,170000000,644571402,112.0,2013.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",en,99.499595,6.8,4755,Released,Action,1,1,3.7915964823529413
76341,Mad Max: Fury Road,150000000,378858340,120.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,434.278564,7.2,9427,Released,Action,1,1,2.5257222666666665
13448,Angels & Demons,150000000,356613439,138.0,2009.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",en,67.447636,6.5,2129,Released,Thriller,1,1,2.3774229266666667
10195,Thor,150000000,449326618,115.0,2011.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",en,86.493424,6.6,6525,Released,Adventure,1,1,2.995510786666667
13053,Bolt,150000000,309979994,98.0,2008.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",en,41.845878,6.3,1750,Released,Animation,1,1,2.0665332933333334
19585,G-Force,150000000,292817841,88.0,2009.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",en,26.710398,5.1,510,Released,Fantasy,1,1,1.95211894
57165,Wrath of the Titans,150000000,301000000,99.0,2012.0,"[{""id"": 12, ""name"": ""Adventure""}]",en,44.927635,5.5,1431,Released,Adventure,1,1,2.006666666666667
62213,Dark Shadows,150000000,245527149,113.0,2012.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",en,50.306728,5.7,2320,Released,Comedy,1,1,1.63684766
177677,Mission: Impossible - Rogue Nation,150000000,682330139,131.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",en,114.522237,7.1,3224,Released,Action,1,1,4.548867593333333
5559,Bee Movie,150000000,287594577,91.0,2007.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",en,29.332905,5.7,1171,Released,Family,1,1,1.91729718
49444,Kung Fu Panda 2,150000000,665692281,91.0,2011.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,51.247321,6.7,1880,Released,Animation,1,1,4.43794854
10196,The Last Airbender,150000000,318502923,103.0,2010.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,33.769336,4.7,1151,Released,Action,1,1,2.12335282
956,Mission: Impossible III,150000000,397850012,126.0,2006.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,63.079003,6.5,2028,Released,Adventure,1,1,2.6523334133333334
117251,White House Down,150000000,205366737,131.0,2013.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,39.004588,6.4,1891,Released,Action,1,1,1.36911158
50321,Mars Needs Moms,150000000,38992758,88.0,2011.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,12.362599,5.5,199,Released,Adventure,1,1,0.25995172
11619,Flushed Away,149000000,64459316,85.0,2006.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,22.550135,6.0,874,Released,Adventure,1,1,0.4326128590604027
266647,Pan,150000000,128388320,111.0,2015.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,48.03528,5.9,954,Released,Adventure,1,1,0.8559221333333333
82703,Mr. Peabody & Sherman,145000000,272912430,92.0,2014.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",en,38.73494,6.7,843,Released,Animation,1,1,1.8821546896551724
652,Troy,175000000,497409852,163.0,2004.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",en,66.803149,6.9,2759,Released,Adventure,1,1,2.8423420114285713
80321,Madagascar 3: Europe's Most Wanted,145000000,746921274,93.0,2012.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,44.989192,6.4,1808,Released,Animation,1,1,5.1511812
36669,Die Another Day,140000000,431971116,133.0,2002.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,54.159392,5.8,1092,Released,Adventure,1,1,3.0855079714285716
43074,Ghostbusters,144000000,229147509,116.0,2016.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",en,66.21806,5.3,2142,Released,Action,1,1,1.5913021458333334
95,Armageddon,140000000,553799566,151.0,1998.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",en,58.485967,6.4,2482,Released,Action,1,1,3.9557111857142857
608,Men in Black II,140000000,441818803,88.0,2002.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,91.332849,6.0,3114,Released,Action,1,1,3.1558485928571427
2310,Beowulf,70000000,195735876,115.0,2007.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]",en,35.601665,5.5,841,Released,Adventure,1,1,2.7962268
140300,Kung Fu Panda 3,145000000,521170825,95.0,2016.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,56.747978,6.7,1603,Released,Action,1,1,3.594281551724138
56292,Mission: Impossible - Ghost Protocol,145000000,694713380,133.0,2011.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",en,77.77477,6.8,3972,Released,Action,1,1,4.79112675862069
81188,Rise of the Guardians,145000000,306941670,97.0,2012.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,61.788035,7.1,1922,Released,Fantasy,1,1,2.116839103448276
7552,Fun with Dick and Jane,100000000,202026112,90.0,2005.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,25.159168,5.9,627,Released,Comedy,1,1,2.02026112
616,The Last Samurai,140000000,456758981,154.0,2003.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",en,52.341226,7.3,1895,Released,Drama,1,1,3.26256415
147441,Exodus: Gods and Kings,140000000,268031828,150.0,2014.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",en,101.599427,5.6,1921,Released,Adventure,1,1,1.9145130571428572
13475,Star Trek,150000000,385680446,127.0,2009.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",en,73.616808,7.4,4518,Released,Science Fiction,1,1,2.5712029733333335
557,Spider-Man,139000000,821708551,121.0,2002.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",en,82.502566,6.8,5265,Released,Fantasy,1,1,5.911572309352518
82702,How to Train Your Dragon 2,145000000,609123048,102.0,2014.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,100.21391,7.6,3106,Released,Fantasy,1,1,4.200848606896551
205584,Gods of Egypt,140000000,150680864,127.0,2016.0,"[{""id"": 14, ""name"": ""Fantasy""}]",en,56.257249,5.3,1277,Released,Fantasy,1,1,1.0762918857142858
10048,Stealth,135000000,76932943,121.0,2005.0,"[{""id"": 28, ""name"": ""Action""}]",en,17.88953,4.9,331,Released,Action,1,1,0.5698736518518519
13183,Watchmen,130000000,185258983,163.0,2009.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,64.798873,7.0,2811,Released,Action,1,1,1.4250691
944,Lethal Weapon 4,140000000,285444603,127.0,1998.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",en,24.855701,6.3,767,Released,Action,1,1,2.0388900214285712
1927,Hulk,137000000,245360480,138.0,2003.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,34.981698,5.3,1533,Released,Drama,1,1,1.790952408759124
72559,G.I. Joe: Retaliation,130000000,371876278,110.0,2013.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,59.325589,5.4,3025,Released,Adventure,1,1,2.860586753846154
7364,Sahara,130000000,119269486,124.0,2005.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",en,21.605568,5.7,434,Released,Action,1,1,0.9174575846153846
2114,Final Fantasy: The Spirits Within,137000000,85131830,106.0,2001.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,26.074908,5.9,433,Released,Adventure,1,1,0.6214002189781022
1771,Captain America: The First Avenger,140000000,370569774,124.0,2011.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,74.506246,6.6,7047,Released,Action,1,1,2.646926957142857
36643,The World Is Not Enough,135000000,361832400,128.0,1999.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,39.604363,6.0,862,Released,Adventure,1,1,2.68024
8619,Master and Commander: The Far Side of the World,150000000,212011111,138.0,2003.0,"[{""id"": 12, ""name"": ""Adventure""}]",en,36.973031,6.9,790,Released,Adventure,1,1,1.4134074066666666
50620,The Twilight Saga: Breaking Dawn - Part 2,120000000,829000000,115.0,2012.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,99.687084,6.1,2553,Released,Adventure,1,1,6.908333333333333
65759,Happy Feet Two,130000000,150406466,100.0,2011.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,17.7735,5.8,373,Released,Animation,1,1,1.1569728153846155
1724,The Incredible Hulk,150000000,163712074,114.0,2008.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",en,62.898336,6.1,3021,Released,Science Fiction,1,1,1.0914138266666666
267935,The BFG,140000000,183345589,120.0,2016.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,44.19092,6.0,1000,Released,Adventure,1,1,1.30961135
281957,The Revenant,135000000,532950503,156.0,2015.0,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",en,100.635882,7.3,6396,Released,Western,1,1,3.9477815037037036
77950,Turbo,135000000,282570682,96.0,2013.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,44.765377,6.1,1074,Released,Animation,1,1,2.093116162962963
44896,Rango,135000000,245724603,107.0,2011.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]",en,29.91353,6.6,2051,Released,Animation,1,1,1.8201822444444444
270946,Penguins of Madagascar,132000000,373552094,92.0,2014.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",en,84.366984,6.5,1346,Released,Family,1,1,2.829940106060606
2503,The Bourne Ultimatum,70000000,442824138,115.0,2007.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,45.381501,7.3,2888,Released,Action,1,1,6.326059114285714
9502,Kung Fu Panda,130000000,631744560,90.0,2008.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",en,84.689648,6.9,3145,Released,Adventure,1,1,4.859573538461539
102899,Ant-Man,130000000,519311965,117.0,2015.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",en,120.09361,7.0,5880,Released,Science Fiction,1,1,3.9947074230769233
